utterance_id,session,dialog_id,speaker,dialog_type,emotion_raw,emotion_full,valence,arousal,dominance,transcript,text_length,wav_path,audio_duration,audio_sr,has_audio,has_text,start_time,end_time,annotation_duration,emotion_4cls,emotion_6cls
Ses04F_impro03_M026,Session4,Ses04F_impro03,M,improvised,xxx,No Agreement,4.0,3.5,4.5,Give me the browns.,4,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M026.wav,1.66,16000,True,True,144.37,146.03,1.6599999999999966,,
Ses04F_impro03_M027,Session4,Ses04F_impro03,M,improvised,neu,Neutral,4.0,2.5,3.0,Okay.  Fine.  So green and what?,6,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M027.wav,2.7799375,16000,True,True,153.86,156.64,2.7799999999999727,Neutral,Neutral
Ses04F_impro03_M028,Session4,Ses04F_impro03,M,improvised,neu,Neutral,3.0,3.0,3.5,Blue?,1,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M028.wav,1.2099375,16000,True,True,157.47,158.68,1.210000000000008,Neutral,Neutral
Ses04F_impro03_M029,Session4,Ses04F_impro03,M,improvised,neu,Neutral,3.5,2.5,2.5,"Okay, fine. Greens and blues.",5,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M029.wav,2.1899375,16000,True,True,159.24,161.43,2.1899999999999977,Neutral,Neutral
Ses04F_impro03_M030,Session4,Ses04F_impro03,M,improvised,neu,Neutral,3.5,2.5,2.5,Greens and blues and maybe a little light yellow?,9,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M030.wav,3.1541875,16000,True,True,161.5058,164.66,3.154200000000003,Neutral,Neutral
Ses04F_impro03_M031,Session4,Ses04F_impro03,M,improvised,neu,Neutral,3.5,2.5,2.0,Yeah?,1,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M031.wav,0.98,16000,True,True,165.14,166.12,0.9800000000000182,Neutral,Neutral
Ses04F_impro03_M032,Session4,Ses04F_impro03,M,improvised,neu,Neutral,3.5,3.0,3.5,"Okay.  That sounds good. Um, and, uh, we're going to get like a five, uh, story cake, right?",18,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M032.wav,8.6299375,16000,True,True,170.53,179.16,8.629999999999995,Neutral,Neutral
Ses04F_impro03_M033,Session4,Ses04F_impro03,M,improvised,neu,Neutral,4.0,3.0,4.0,"I mean, you know, you're going to have at least, like, two hundred and fifty people come.  So we're going to need, you know, just a huge buffet.",28,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M033.wav,10.6399375,16000,True,True,180.78,191.42,10.639999999999986,Neutral,Neutral
Ses04F_impro03_M034,Session4,Ses04F_impro03,M,improvised,neu,Neutral,3.5,2.5,3.5,"Fried chicken, mashed potatoes.",4,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M034.wav,3.6299375,16000,True,True,191.79,195.42,3.6299999999999955,Neutral,Neutral
Ses04F_impro03_M035,Session4,Ses04F_impro03,M,improvised,neu,Neutral,2.0,3.0,4.0,Well I can't be in charge of this.  I mean I got things I got to do.,17,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M035.wav,3.1599375,16000,True,True,197.64,200.8,3.160000000000025,Neutral,Neutral
Ses04F_impro03_M036,Session4,Ses04F_impro03,M,improvised,exc,Excited,4.5,3.5,4.5,Well this is really exciting.  I mean- I just- I couldn't be happier right now.,15,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M036.wav,4.2199375,16000,True,True,201.56,205.78,4.219999999999999,Happy,Excited
Ses04F_impro03_M037,Session4,Ses04F_impro03,M,improvised,exc,Excited,4.5,4.0,4.5,I'm thrilled.  God.,3,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M037.wav,3.5099375,16000,True,True,205.78,209.29,3.509999999999991,Happy,Excited
Ses04F_impro03_M038,Session4,Ses04F_impro03,M,improvised,exc,Excited,4.5,4.0,4.5,Just ecstatic.  I can't believe you're my best friend,9,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M038.wav,3.31,16000,True,True,210.13,213.44,3.3100000000000023,Happy,Excited
Ses04F_impro03_M039,Session4,Ses04F_impro03,M,improvised,exc,Excited,4.0,3.5,4.5,"You're my best friend, we're growing up and now you're getting married. that's amazing",14,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M039.wav,4.4199375,16000,True,True,213.47,217.89,4.4199999999999875,Happy,Excited
Ses04F_impro03_M040,Session4,Ses04F_impro03,M,improvised,exc,Excited,4.0,2.5,4.0,Wow.  I just- I- I- I feel like I'm going to faint.,12,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M040.wav,4.91,16000,True,True,219.17,224.08,4.910000000000025,Happy,Excited
Ses04F_impro03_M041,Session4,Ses04F_impro03,M,improvised,exc,Excited,4.0,3.0,4.0,I'm so- all the blood,5,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M041.wav,2.42175,16000,True,True,224.1,226.5218,2.421800000000019,Happy,Excited
Ses04F_impro03_M042,Session4,Ses04F_impro03,M,improvised,exc,Excited,4.0,3.5,4.0,"has just rushed to my head, and I, and I mean honestly.",12,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M042.wav,4.938125,16000,True,True,226.5218,231.4599,4.9380999999999915,Happy,Excited
Ses04F_impro03_M043,Session4,Ses04F_impro03,M,improvised,exc,Excited,4.0,3.0,3.0,I'm getting a little weak in the knees.,8,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M043.wav,2.01,16000,True,True,231.4599,233.47,2.0100999999999942,Happy,Excited
Ses04F_impro03_M044,Session4,Ses04F_impro03,M,improvised,xxx,No Agreement,3.0,2.5,3.5,"You know that I've never-I- I have a long run of bad relationships but, you know, I mean, you got to work through it.  It's fine.",26,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M044.wav,12.0891875,16000,True,True,234.1808,246.27,12.089200000000005,,
Ses04F_impro03_M045,Session4,Ses04F_impro03,M,improvised,xxx,No Agreement,2.5,2.5,3.0,"Yeah, but",2,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M045.wav,2.05,16000,True,True,248.59,250.64,2.049999999999983,,
Ses04F_impro03_M046,Session4,Ses04F_impro03,M,improvised,xxx,No Agreement,3.5,2.5,3.0,"Yeah.  I know but it's, you know, maybe we'll get married.  I don't know.  Should be pretty-",17,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M046.wav,5.7699375,16000,True,True,250.7,256.47,5.770000000000039,,
Ses04F_impro03_M047,Session4,Ses04F_impro03,M,improvised,neu,Neutral,2.5,3.5,4.5,"I don't know.  Okay.  I mean gosh.  There's just- look there's a lot of pressure in getting married, okay.",19,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M047.wav,5.98,16000,True,True,256.61,262.59,5.979999999999961,Neutral,Neutral
Ses04F_impro03_M048,Session4,Ses04F_impro03,M,improvised,xxx,No Agreement,3.5,2.5,3.5,"Oh, I've made her that excited.",6,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M048.wav,2.2,16000,True,True,271.59,273.79,2.2000000000000455,,
Ses04F_impro03_M049,Session4,Ses04F_impro03,M,improvised,xxx,No Agreement,4.0,2.5,3.5,What?  You've heard me talk about it before.,8,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M049.wav,2.81,16000,True,True,276.91,279.72,2.8100000000000023,,
Ses04F_impro03_M050,Session4,Ses04F_impro03,M,improvised,xxx,No Agreement,4.5,3.5,3.0,I'm a monster in bed.,5,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M050.wav,1.9845625,16000,True,True,280.58,282.5646,1.9846000000000004,,
Ses04F_impro04_F000,Session4,Ses04F_impro04,F,improvised,neu,Neutral,4.0,2.5,3.0,That's helpful.,2,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F000.wav,3.8141875,16000,True,True,11.81,15.6242,3.8141999999999996,Neutral,Neutral
Ses04F_impro04_F001,Session4,Ses04F_impro04,F,improvised,fru,Frustrated,2.0,3.0,4.0,I just don't think I can do this anymore.  It's been a really long time and it's not like I'm not trying.,22,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F001.wav,9.37,16000,True,True,15.85,25.22,9.37,,Frustrated
Ses04F_impro04_F002,Session4,Ses04F_impro04,F,improvised,fru,Frustrated,1.5,3.5,4.0,I am try-  it's been three years,7,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F002.wav,5.765125,16000,True,True,28.23,33.9952,5.7651999999999965,,Frustrated
Ses04F_impro04_F003,Session4,Ses04F_impro04,F,improvised,fru,Frustrated,1.5,4.0,4.5,and I have gone everywhere I can think of.  I have given resumes.  I have done interviews.  I've tried to pull in favors.  I've asked everybody I know for help.  I don't know what else to do.,37,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F003.wav,11.99,16000,True,True,34.02,46.01,11.989999999999995,,Frustrated
Ses04F_impro04_F004,Session4,Ses04F_impro04,F,improvised,fru,Frustrated,1.5,5.0,4.5,"Okay but I've been trying for three years.  Three years and I haven't gotten a bite much less actually gotten hired, and I am smart enough.  Thank you very much.",30,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F004.wav,9.4399375,16000,True,True,58.36,67.8,9.439999999999998,,Frustrated
Ses04F_impro04_F005,Session4,Ses04F_impro04,F,improvised,ang,Angry,1.0,4.0,4.5,I'm really good at what I do.  I just don't know how to make someone else see that.,18,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F005.wav,5.1599375,16000,True,True,69.61,74.77,5.159999999999997,Angry,Angry
Ses04F_impro04_F006,Session4,Ses04F_impro04,F,improvised,ang,Angry,1.5,4.5,4.0,What?  Who says that?  Bananas don't grow overnight.,8,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F006.wav,3.66,16000,True,True,77.27,80.93,3.660000000000011,Angry,Angry
Ses04F_impro04_F007,Session4,Ses04F_impro04,F,improvised,fru,Frustrated,2.0,3.0,4.0,Okay.  I think three years is a little excessive.,9,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F007.wav,3.4799375,16000,True,True,84.05,87.53,3.480000000000004,,Frustrated
Ses04F_impro04_F008,Session4,Ses04F_impro04,F,improvised,ang,Angry,2.0,4.0,5.0,"Yeah but you weren't unemployed for three years trying to find any job.  I mean at this point I'm going to go drive a cab or, you know, work at the gas station or something.  I don't even- I don't know what to do anymore.",45,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F008.wav,13.0,16000,True,True,90.04,103.04,13.0,Angry,Angry
Ses04F_impro04_F009,Session4,Ses04F_impro04,F,improvised,fru,Frustrated,1.5,4.5,4.5,Nothing I'm trying seems to work. Just-,7,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F009.wav,3.73,16000,True,True,107.04,110.77,3.7299999999999898,,Frustrated
Ses04F_impro04_F010,Session4,Ses04F_impro04,F,improvised,xxx,No Agreement,1.5,3.5,4.5,Okay that's helpful.  Thanks.,4,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F010.wav,3.1,16000,True,True,111.48,114.58,3.0999999999999943,,
Ses04F_impro04_F011,Session4,Ses04F_impro04,F,improvised,ang,Angry,1.5,4.0,4.5,Clearly everything you're doing is completely wrong.,7,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F011.wav,2.8799375,16000,True,True,114.6,117.48,2.8800000000000097,Angry,Angry
Ses04F_impro04_F012,Session4,Ses04F_impro04,F,improvised,fru,Frustrated,1.5,4.0,4.0,Well don't you understand that this is-,7,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F012.wav,5.3395625,16000,True,True,120.4504,125.79,5.339600000000004,,Frustrated
Ses04F_impro04_F013,Session4,Ses04F_impro04,F,improvised,ang,Angry,1.5,4.5,4.5,I don't even- I mean you have to have some kind of an idea.  Something you could possibly throw out there that I could maybe use.,26,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F013.wav,7.0799375,16000,True,True,125.86,132.94,7.079999999999998,Angry,Angry
Ses04F_impro04_F014,Session4,Ses04F_impro04,F,improvised,ang,Angry,1.5,4.5,4.5,I mean it's not like this is an,8,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F014.wav,1.9599375,16000,True,True,132.94,134.9,1.960000000000008,Angry,Angry
Ses04F_impro04_F015,Session4,Ses04F_impro04,F,improvised,ang,Angry,1.5,4.5,4.5,extreme request.  I want to find a job.  Everybody wants to find a job. It's really not that.,18,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F015.wav,5.91,16000,True,True,134.9,140.81,5.909999999999997,Angry,Angry
Ses04F_impro04_F016,Session4,Ses04F_impro04,F,improvised,ang,Angry,2.0,4.0,3.5,"Okay. Okay, Fine.",3,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F016.wav,2.0599375,16000,True,True,141.54,143.6,2.0600000000000023,Angry,Angry
Ses04F_impro04_F017,Session4,Ses04F_impro04,F,improvised,ang,Angry,1.5,4.0,4.0,Okey So I'm doing something wrong.  What am I doing wrong?,11,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F017.wav,3.6399375,16000,True,True,143.61,147.25,3.6399999999999864,Angry,Angry
Ses04F_impro04_F018,Session4,Ses04F_impro04,F,improvised,ang,Angry,1.5,4.5,4.5,I'm really good at what I do.  I'm smart.  I'm trained.  I have the education.  I'm talented.  I cannot-,19,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F018.wav,6.8999375,16000,True,True,147.35,154.25,6.900000000000006,Angry,Angry
Ses04F_impro04_F019,Session4,Ses04F_impro04,F,improvised,fru,Frustrated,2.0,3.5,3.0,Well yeah I mean I like take a shower and stuff.,11,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F019.wav,3.54,16000,True,True,158.66,162.2,3.539999999999992,,Frustrated
Ses04F_impro04_F020,Session4,Ses04F_impro04,F,improvised,fru,Frustrated,4.0,3.0,3.5,[LAUGHTER] Yeah.  Usually.,3,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F020.wav,3.81,16000,True,True,165.48,169.29,3.8100000000000023,,Frustrated
Ses04F_impro04_F021,Session4,Ses04F_impro04,F,improvised,fru,Frustrated,2.0,4.0,4.5,"Yeah, I- I make my",5,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F021.wav,2.8399375,16000,True,True,170.23,173.07,2.8400000000000034,,Frustrated
Ses04F_impro04_F022,Session4,Ses04F_impro04,F,improvised,fru,Frustrated,2.0,3.5,4.0,I make myself very presentable before I go to any kind of interview.,13,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F022.wav,5.14,16000,True,True,174.56,179.7,5.139999999999986,,Frustrated
Ses04F_impro04_F023,Session4,Ses04F_impro04,F,improvised,fru,Frustrated,2.5,3.0,3.5,"Uhuh. Uhuh. Yeah, yeah. Good quote.",6,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F023.wav,4.27,16000,True,True,181.09,185.36,4.27000000000001,,Frustrated
Ses04F_impro04_F024,Session4,Ses04F_impro04,F,improvised,fru,Frustrated,2.5,4.0,4.0,Buck-O. That's really helpful.  Just keep chugging along.  The little engine that could.,13,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F024.wav,7.68,16000,True,True,190.3,197.98,7.679999999999978,,Frustrated
Ses04F_impro04_F025,Session4,Ses04F_impro04,F,improvised,ang,Angry,2.0,4.0,4.0,Well you- just you're doing something wrong.,7,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F025.wav,4.1299375,16000,True,True,198.58,202.71,4.1299999999999955,Angry,Angry
Ses04F_impro04_F026,Session4,Ses04F_impro04,F,improvised,fru,Frustrated,2.5,4.0,4.0,Well maybe you could help.  I mean you've got a job.  I'm willing to look outside of my realm.  I could try something else.,24,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F026.wav,7.46,16000,True,True,203.86,211.32,7.4599999999999795,,Frustrated
Ses04F_impro04_F027,Session4,Ses04F_impro04,F,improvised,fru,Frustrated,2.0,3.5,4.5,I'll get it.  I just need a job.  I don't care what it is.,14,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F027.wav,4.6899375,16000,True,True,214.23,218.92,4.689999999999998,,Frustrated
Ses04F_impro04_F028,Session4,Ses04F_impro04,F,improvised,fru,Frustrated,1.5,3.5,3.5,Well I mean I need to make a little bit more than the minimum wage fry flipper.,17,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F028.wav,4.3199375,16000,True,True,219.28,223.6,4.319999999999993,,Frustrated
Ses04F_impro04_F029,Session4,Ses04F_impro04,F,improvised,fru,Frustrated,2.0,4.5,4.5,I did start somewhere.  I worked my way up.  I'm not going to start at the bottom again.,18,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F029.wav,6.37,16000,True,True,225.26,231.63,6.3700000000000045,,Frustrated
Ses04F_impro04_F030,Session4,Ses04F_impro04,F,improvised,ang,Angry,1.5,4.5,5.0,What's my problem?  What's my problem? I don't have a job.,11,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F030.wav,6.18,16000,True,True,238.06,244.24,6.180000000000007,Angry,Angry
Ses04F_impro04_F031,Session4,Ses04F_impro04,F,improvised,ang,Angry,1.5,4.0,4.5,I thought I was pretty clear about what the problem was.,11,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F031.wav,3.61,16000,True,True,245.78,249.39,3.609999999999985,Angry,Angry
Ses04F_impro04_F032,Session4,Ses04F_impro04,F,improvised,fru,Frustrated,1.5,4.0,4.5,Well maybe you could be a little helpful.  I mean obviously you don't have any problems so would it really take so much time out of your day to just go ahead and help somebody else.,36,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F032.wav,8.28,16000,True,True,251.21,259.49,8.280000000000001,,Frustrated
Ses04F_impro04_F033,Session4,Ses04F_impro04,F,improvised,fru,Frustrated,1.5,3.0,4.0,That's important.  That's really important.,5,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F033.wav,2.73,16000,True,True,262.7,265.43,2.730000000000018,,Frustrated
Ses04F_impro04_M000,Session4,Ses04F_impro04,M,improvised,xxx,No Agreement,2.0,3.0,3.5,Hey.  Get out of the way.  I'm watching TV.,9,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M000.wav,4.4,16000,True,True,6.65,11.05,4.4,,
Ses04F_impro04_M001,Session4,Ses04F_impro04,M,improvised,neu,Neutral,3.0,3.0,3.0,Well I guess you're not trying hard enough.,8,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M001.wav,3.07,16000,True,True,25.51,28.58,3.0699999999999967,Neutral,Neutral
Ses04F_impro04_M002,Session4,Ses04F_impro04,M,improvised,neu,Neutral,2.5,2.5,3.0,"Just, I don't know, maybe you're not smart enough.",9,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M002.wav,5.67,16000,True,True,46.28,51.95,5.670000000000002,Neutral,Neutral
Ses04F_impro04_M003,Session4,Ses04F_impro04,M,improvised,neu,Neutral,3.0,2.5,3.0,I mean I don't know just go out and keep trying. Just-,12,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M003.wav,4.4699375,16000,True,True,53.18,57.65,4.469999999999999,Neutral,Neutral
Ses04F_impro04_M004,Session4,Ses04F_impro04,M,improvised,neu,Neutral,3.0,2.0,2.0,I don't know.,3,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M004.wav,1.8899375,16000,True,True,58.04,59.93,1.8900000000000006,Neutral,Neutral
Ses04F_impro04_M005,Session4,Ses04F_impro04,M,improvised,neu,Neutral,2.5,2.5,2.0,"Hey.  Look, I mean- you know.",6,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M005.wav,2.5099375,16000,True,True,67.44,69.95,2.510000000000005,Neutral,Neutral
Ses04F_impro04_M006,Session4,Ses04F_impro04,M,improvised,neu,Neutral,2.5,2.5,3.5,Look bananas don't grow overnight.  Okay.,6,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M006.wav,3.07,16000,True,True,74.48,77.55,3.069999999999993,Neutral,Neutral
Ses04F_impro04_M007,Session4,Ses04F_impro04,M,improvised,neu,Neutral,3.0,2.5,2.5,You need that- Time-,4,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M007.wav,1.93,16000,True,True,77.58,79.51,1.9300000000000068,Neutral,Neutral
Ses04F_impro04_M008,Session4,Ses04F_impro04,M,improvised,neu,Neutral,2.5,2.5,3.5,"You know- You need to just- you need, I mean it takes time to get a good job.  I mean-",20,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M008.wav,4.7099375,16000,True,True,79.51,84.22,4.709999999999994,Neutral,Neutral
Ses04F_impro04_M009,Session4,Ses04F_impro04,M,improvised,neu,Neutral,3.0,3.5,3.5,"look at me, like, you know. I mean, Hey, I- it took me, you know, like six years to get where I am now. I mean-",26,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M009.wav,6.91,16000,True,True,84.23,91.14,6.909999999999997,Neutral,Neutral
Ses04F_impro04_M010,Session4,Ses04F_impro04,M,improvised,fru,Frustrated,3.0,2.5,2.5,I don't know.  I mean whatever.,6,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M010.wav,4.3799375,16000,True,True,102.93,107.31,4.3799999999999955,,Frustrated
Ses04F_impro04_M011,Session4,Ses04F_impro04,M,improvised,xxx,No Agreement,3.0,2.5,3.0,Clearly.,1,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M011.wav,1.3,16000,True,True,110.47,111.77,1.2999999999999972,,
Ses04F_impro04_M012,Session4,Ses04F_impro04,M,improvised,xxx,No Agreement,2.5,2.5,3.0,Look I'm sorry okay. It's just-,6,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M012.wav,2.37,16000,True,True,113.36,115.73,2.3700000000000045,,
Ses04F_impro04_M013,Session4,Ses04F_impro04,M,improvised,neu,Neutral,2.5,2.5,3.0,"I mean, well I mean i don't know; it doesn't really affect my life, you know.",16,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M013.wav,3.81,16000,True,True,116.65,120.46,3.809999999999988,Neutral,Neutral
Ses04F_impro04_M014,Session4,Ses04F_impro04,M,improvised,neu,Neutral,3.0,2.5,3.0,"Yeah, I understand, but-",4,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M014.wav,2.0299375,16000,True,True,125.37,127.4,2.030000000000001,Neutral,Neutral
Ses04F_impro04_M015,Session4,Ses04F_impro04,M,improvised,neu,Neutral,2.5,2.5,2.0,"I don't know. Well like, I don't know. I mean-",10,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M015.wav,2.68,16000,True,True,129.42,132.1,2.680000000000007,Neutral,Neutral
Ses04F_impro04_M016,Session4,Ses04F_impro04,M,improvised,neu,Neutral,3.0,2.0,3.0,Clearly- cle- clearly you're doing something wrong.,7,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M016.wav,3.67,16000,True,True,138.21,141.88,3.6699999999999875,Neutral,Neutral
Ses04F_impro04_M017,Session4,Ses04F_impro04,M,improvised,neu,Neutral,3.0,2.5,3.5,"'Cause if you've been looking, you've been applying for jobs for three years. And-",14,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M017.wav,5.86,16000,True,True,141.91,147.77,5.860000000000014,Neutral,Neutral
Ses04F_impro04_M018,Session4,Ses04F_impro04,M,improvised,neu,Neutral,3.0,2.5,2.5,Are you- I mean do you like get dressed up and everything when you go to the job interview?,19,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M018.wav,7.0399375,16000,True,True,153.9,160.94,7.039999999999992,Neutral,Neutral
Ses04F_impro04_M019,Session4,Ses04F_impro04,M,improvised,neu,Neutral,3.5,2.5,3.0,"And you like- you know, you shave your legs and everything?",11,/data/Brian/Dataset/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M019.wav,4.79,16000,True,True,161.85,166.64,4.789999999999992,Neutral,Neutral
